timestamp,letter,A1_v1,A1_v2,A1_v3,A1_v4,A1_v5,A1_v6,A1_v7,A2_v1,A2_v2,A2_v3,A2_v4,A2_v5,A2_v6,A2_v7
2025-12-10T23:41:59.111582,I,0.1605,-2.8589,-1.7170,-0.2284,-1.6066,-0.88,-0.42,-1.3347,-1.3710,-1.5744,-0.3185,-0.1251,-0.12,0.58
2025-12-10T23:41:59.111582,I,0.0623,-2.8334,-1.7436,-0.1049,-1.7832,-0.88,-0.40,-1.3266,-1.3045,-1.6173,-0.0930,-0.0791,-0.10,0.66
2025-12-10T23:41:59.111582,I,-0.0539,-2.8406,-1.7219,-0.1910,-2.0132,-0.91,-0.40,-1.3938,-1.2607,-1.5646,-0.1345,-0.1285,-0.11,0.62
2025-12-10T23:41:59.111582,I,-0.0362,-2.9366,-1.6276,-0.2518,-2.0353,-0.87,-0.34,-1.4223,-1.3713,-1.5328,-0.2904,-0.2166,-0.13,0.79
2025-12-10T23:41:59.111582,I,-0.0356,-2.8857,-1.6944,-0.1853,-2.0245,-0.92,-0.44,-1.4618,-1.3034,-1.5044,-0.2925,-0.2640,-0.24,0.38
2025-12-10T23:41:59.111582,I,-0.0351,-2.9156,-1.7679,-0.2317,-2.0448,-0.95,-0.49,-1.2716,-1.3330,-1.5088,-0.3840,-0.2307,-0.02,0.62
2025-12-10T23:41:59.111582,I,-0.0946,-2.7766,-1.7574,-0.1676,-1.9725,-0.87,-0.50,-1.2687,-1.3736,-1.4224,-0.4342,-0.2611,0.04,0.84
2025-12-10T23:41:59.111582,I,-0.0120,-2.8040,-1.7629,-0.1861,-1.9836,-0.88,-0.52,-1.2508,-1.1394,-1.3311,-0.5080,-0.3476,-0.05,0.65
2025-12-10T23:41:59.111582,I,0.0156,-2.9176,-1.8125,-0.0975,-2.0681,-0.90,-0.49,-1.1898,-1.1878,-1.3852,-0.3781,-0.3935,-0.10,0.54
2025-12-10T23:41:59.112594,I,0.1598,-2.9872,-1.7960,-0.0496,-2.2320,-0.89,-0.46,-1.3153,-1.1401,-1.5069,-0.4435,-0.2990,-0.06,0.52
2025-12-10T23:41:59.112594,I,0.1817,-2.9281,-1.8262,-0.0224,-1.9113,-0.91,-0.43,-1.2305,-1.1875,-1.4485,-0.5008,-0.2907,0.01,0.61
2025-12-10T23:41:59.112594,I,0.1409,-2.9507,-1.9425,0.0015,-1.8989,-0.93,-0.37,-1.2604,-1.2288,-1.5464,-0.5657,-0.3133,-0.02,0.64
2025-12-10T23:41:59.112594,I,0.1500,-2.9402,-2.0145,-0.2772,-2.0076,-0.94,-0.48,-1.2861,-1.2794,-1.6617,-0.5179,-0.3329,-0.06,0.77
2025-12-10T23:41:59.112594,I,0.1130,-2.8558,-2.0475,-0.2374,-2.1179,-0.91,-0.41,-0.9343,-1.2337,-1.9566,-0.5803,-0.4398,-0.04,0.66
2025-12-10T23:41:59.112594,I,0.2753,-2.8862,-2.0464,0.0223,-2.1996,-0.80,-0.38,-1.0591,-1.3278,-1.9006,-0.5901,-0.5634,-0.04,0.61
2025-12-10T23:41:59.112594,I,0.2981,-2.5379,-2.0751,0.0259,-2.1663,-0.77,-0.39,-1.0036,-1.4546,-1.8358,-0.6134,-0.6117,-0.08,0.56
2025-12-10T23:41:59.112594,I,0.1232,-2.6510,-2.0102,-0.0160,-2.2117,-0.78,-0.38,-0.9845,-1.4757,-1.8232,-0.6485,-0.6987,-0.11,0.66
2025-12-10T23:41:59.112594,I,0.0145,-2.8100,-2.0278,-0.1577,-2.1914,-0.81,-0.41,-1.1020,-1.5385,-1.8413,-0.6791,-0.5804,-0.15,0.64
2025-12-10T23:41:59.112594,I,-0.0062,-2.8445,-2.0131,-0.2072,-2.2482,-0.87,-0.47,-1.1747,-1.6080,-1.7668,-0.6609,-0.4166,-0.19,0.61
2025-12-10T23:41:59.112594,I,0.0805,-2.8146,-1.9399,-0.3108,-2.1180,-0.89,-0.44,-1.0737,-1.5638,-1.7756,-0.7045,-0.5270,-0.15,0.56
2025-12-10T23:41:59.113593,I,0.3365,-2.8929,-1.9803,-0.0870,-2.1083,-0.90,-0.48,-0.9996,-1.4645,-1.7678,-0.7126,-0.4741,-0.09,0.60
2025-12-10T23:41:59.113593,I,0.4267,-2.9614,-1.9406,-0.0252,-1.8747,-0.89,-0.53,-1.1136,-1.2573,-1.8500,-0.7044,-0.4574,-0.14,0.53
2025-12-10T23:41:59.113593,I,0.5509,-2.8564,-1.9205,0.0591,-1.8489,-0.85,-0.46,-1.1685,-1.2246,-1.7570,-0.8018,-0.3528,-0.02,0.60
2025-12-10T23:41:59.113593,I,0.6150,-2.8836,-1.9026,-0.0466,-1.8860,-0.86,-0.47,-1.1264,-1.2253,-1.7494,-0.6774,-0.3358,0.04,0.59
2025-12-10T23:41:59.113593,I,0.8062,-2.8323,-1.8416,-0.0946,-1.8884,-0.88,-0.53,-1.0890,-1.2405,-1.8319,-0.8672,-0.4703,0.00,0.58
2025-12-10T23:41:59.113593,I,0.7195,-2.9217,-1.8028,-0.2267,-1.9652,-0.85,-0.41,-1.1905,-1.2683,-1.7541,-0.8091,-0.3637,0.01,0.78
2025-12-10T23:41:59.113593,I,0.6731,-2.9550,-1.7985,-0.3577,-2.2422,-0.87,-0.46,-1.1445,-1.1577,-1.7450,-0.5485,-0.1654,-0.17,0.58
2025-12-10T23:41:59.113593,I,0.6921,-2.9390,-1.7644,-0.3530,-2.2008,-0.85,-0.44,-1.2682,-1.2247,-1.6916,-0.6935,-0.1709,-0.12,0.63
2025-12-10T23:41:59.113593,I,0.5290,-2.8646,-1.7793,-0.2589,-2.2691,-0.81,-0.59,-1.0473,-1.1933,-1.6740,-0.7008,-0.1606,-0.08,0.77
2025-12-10T23:41:59.113593,I,0.5953,-2.8588,-1.7771,-0.3110,-2.2689,-0.85,-0.51,-0.8082,-1.1654,-1.5981,-0.6321,-0.2862,-0.08,0.56
2025-12-10T23:41:59.113593,I,0.5037,-2.8833,-1.7451,-0.3118,-2.2085,-0.82,-0.55,-0.7776,-1.0956,-1.6506,-0.8559,-0.3813,-0.03,0.59
2025-12-10T23:41:59.113593,I,0.4230,-2.8595,-1.6267,-0.2826,-2.2150,-0.84,-0.51,-0.8552,-1.1835,-1.5914,-0.8874,-0.2851,-0.09,0.58
2025-12-10T23:41:59.113593,I,0.3971,-2.8983,-1.6874,-0.1070,-2.1156,-0.84,-0.49,-0.9080,-1.1106,-1.6585,-0.9445,-0.2753,-0.08,0.60
2025-12-10T23:41:59.113593,I,0.3293,-3.0069,-1.7105,-0.0574,-2.0729,-0.84,-0.49,-0.8942,-1.1809,-1.6570,-0.9196,-0.2966,-0.08,0.64
2025-12-10T23:41:59.113593,I,0.3595,-2.9371,-1.6557,-0.1488,-1.9302,-0.83,-0.48,-0.8967,-1.1524,-1.6251,-0.9124,-0.2404,-0.08,0.63
2025-12-10T23:41:59.113593,I,0.2812,-3.1452,-1.5773,-0.2590,-1.9844,-0.85,-0.52,-0.9883,-1.2765,-1.5218,-0.8309,-0.1910,-0.07,0.66
2025-12-10T23:41:59.113593,I,0.2572,-3.1779,-1.5532,-0.3110,-1.9719,-0.86,-0.50,-1.0234,-1.1158,-1.6400,-0.7592,-0.2823,-0.10,0.66
2025-12-10T23:41:59.113593,I,0.2211,-3.2513,-1.4869,-0.3416,-2.1255,-0.83,-0.49,-0.9791,-1.0042,-1.5786,-0.6660,-0.2425,-0.10,0.66
2025-12-10T23:41:59.113593,I,0.4441,-3.1356,-1.4733,-0.2935,-2.0055,-0.82,-0.53,-0.9100,-0.7266,-1.4792,-0.5990,-0.2075,-0.09,0.63
2025-12-10T23:41:59.113593,I,0.4303,-3.0334,-1.5511,-0.2513,-2.0196,-0.82,-0.51,-0.9088,-0.8715,-1.4963,-0.7494,-0.2815,-0.08,0.66
2025-12-10T23:41:59.113593,I,0.4032,-3.0482,-1.4845,-0.1691,-1.9719,-0.84,-0.52,-0.8626,-0.9536,-1.6303,-0.7913,-0.3463,-0.05,0.67
2025-12-10T23:41:59.113593,I,0.4242,-3.1657,-1.4557,-0.2467,-2.0046,-0.86,-0.52,-0.9265,-0.9653,-1.6426,-0.8277,-0.3132,-0.06,0.64
2025-12-10T23:41:59.113593,I,0.4726,-3.1187,-1.4603,-0.2250,-1.9282,-0.84,-0.50,-0.9073,-0.9903,-1.5332,-0.7996,-0.3141,-0.06,0.67
2025-12-10T23:41:59.113593,I,0.4701,-3.1520,-1.0145,-0.2509,-1.9358,-0.83,-0.50,-0.9800,-0.9669,-1.5264,-0.7597,-0.2698,-0.09,0.66
2025-12-10T23:41:59.113593,I,0.3030,-3.0910,-0.7874,-0.3186,-1.9422,-0.83,-0.51,-1.0135,-0.9460,-1.4899,-0.8142,-0.2458,-0.11,0.66
2025-12-10T23:41:59.113593,I,0.3060,-2.9771,-0.8873,-0.3031,-1.9476,-0.83,-0.50,-1.0724,-0.9275,-1.3976,-0.7271,-0.2097,-0.07,0.64
2025-12-10T23:41:59.113593,I,0.2935,-2.9215,-0.9150,-0.3794,-1.9521,-0.85,-0.52,-1.0639,-1.0005,-1.4507,-0.7401,0.0613,-0.10,0.63
2025-12-10T23:41:59.113593,I,0.2976,-2.8723,-0.9543,-0.3714,-1.8210,-0.83,-0.50,-0.9812,-0.9895,-1.4369,-0.7064,0.0000,-0.07,0.65
2025-12-10T23:41:59.113593,I,0.2561,-2.8586,-0.7190,-0.2895,-1.7204,-0.83,-0.49,-1.0430,-0.9645,-1.3943,-0.6317,-0.0388,-0.07,0.63
2025-12-10T23:41:59.113593,I,0.2046,-2.7414,-0.8118,-0.2923,-1.8267,-0.85,-0.53,-0.9472,-1.0768,-1.3416,-0.5360,0.0318,-0.08,0.66
2025-12-10T23:41:59.113593,I,0.2343,-2.8478,-0.9083,-0.0550,-1.8599,-0.83,-0.50,-0.9077,-1.1152,-0.9958,-0.5267,0.1087,-0.08,0.66
2025-12-10T23:41:59.113593,I,0.0955,-2.7312,-0.8131,-0.1761,-1.9338,-0.84,-0.52,-0.9176,-1.1933,-0.9612,-0.5482,0.1163,-0.07,0.63
2025-12-10T23:41:59.113593,I,0.1383,-2.6134,-0.9392,-0.0277,-1.9537,-0.85,-0.53,-0.9409,-1.2315,-1.0201,-0.4921,0.0930,-0.10,0.62
2025-12-10T23:41:59.160883,I,0.1909,-2.5395,-1.0049,-0.1071,-2.0009,-0.83,-0.52,-0.8862,-1.1897,-1.1613,-0.6670,0.1025,-0.05,0.70
2025-12-10T23:41:59.211052,I,0.3870,-2.6541,-0.9727,-0.2967,-2.0721,-0.86,-0.56,-1.0024,-1.2275,-0.9557,-0.5660,0.0360,-0.09,0.65
2025-12-10T23:41:59.259019,I,0.4993,-2.6795,-1.0641,-0.3435,-2.0445,-0.83,-0.51,-0.9545,-1.1255,-0.9095,-0.3277,-0.0822,-0.07,0.63
2025-12-10T23:41:59.306697,I,0.4332,-2.2371,-1.0095,-0.3247,-2.0800,-0.86,-0.54,-0.6429,-1.0357,-1.0332,-0.3128,-0.0961,-0.08,0.63
2025-12-10T23:41:59.355250,I,0.3600,-2.2974,-0.9913,-0.3381,-2.0060,-0.86,-0.50,-0.7730,-0.9715,-1.0666,-0.3445,0.0114,-0.08,0.67
2025-12-10T23:41:59.396808,I,0.3557,-2.3801,-0.9902,-0.3648,-1.9257,-0.84,-0.50,-0.7823,-0.9596,-1.0656,-0.4321,0.0010,-0.07,0.61
2025-12-10T23:41:59.448289,I,0.3217,-2.3925,-1.0940,-0.1784,-1.8849,-0.85,-0.48,-0.8649,-1.0237,-1.0643,-0.5237,-0.0082,-0.10,0.65
2025-12-10T23:41:59.496310,I,0.3518,-2.1784,-1.1252,-0.2094,-1.8638,-0.80,-0.48,-0.8174,-0.9449,-0.7488,-0.4693,0.1184,-0.13,0.59
2025-12-10T23:41:59.543013,I,0.2584,-2.2147,-1.0925,-0.1317,-1.9499,-0.77,-0.44,-0.7604,-0.9502,-0.8306,-0.6606,-0.0697,-0.07,0.53
2025-12-10T23:41:59.591824,I,0.2511,-2.3213,-1.0637,-0.2282,-1.9804,-0.79,-0.48,-0.6055,-0.9993,-0.9020,-0.5142,0.0645,-0.01,0.67
2025-12-10T23:41:59.641007,I,0.2896,-2.3997,-1.0981,-0.0283,-1.9770,-0.84,-0.56,-0.4395,-0.6682,-0.7551,-0.5202,-0.0273,-0.05,0.54
2025-12-10T23:41:59.688512,I,0.3235,-2.4833,-1.1133,-0.0773,-2.1236,-0.89,-0.64,-0.5479,-0.6766,-0.7455,-0.5850,-0.0330,0.00,0.71
2025-12-10T23:41:59.736661,I,0.2483,-2.4367,-1.2314,-0.1054,-2.0425,-0.89,-0.64,-0.7326,-0.7585,-0.7517,-0.6866,-0.0679,0.01,0.63
2025-12-10T23:41:59.779180,I,0.1372,-2.4553,-1.1852,-0.0701,-2.2706,-0.87,-0.53,-0.7448,-0.8001,-0.8167,-0.8652,0.0511,0.00,0.69
2025-12-10T23:41:59.827759,I,0.1594,-2.4264,-1.1145,-0.1291,-2.2011,-0.87,-0.54,-0.7552,-1.0308,-0.8586,-0.8421,0.0807,-0.05,0.59
2025-12-10T23:41:59.876273,I,0.3137,-2.4607,-1.2470,-0.1509,-2.0799,-0.86,-0.46,-0.7640,-1.0384,-0.7604,-0.8814,-0.0130,-0.01,0.63
2025-12-10T23:41:59.926291,I,0.3145,-2.3557,-1.1685,-0.2000,-1.9580,-0.85,-0.46,-0.8164,-0.9849,-0.9431,-0.9454,0.1890,-0.06,0.57
2025-12-10T23:41:59.974638,I,0.2702,-2.3530,-1.1893,-0.2281,-1.9106,-0.81,-0.39,-0.9518,-1.0871,-0.9984,-1.0162,0.1717,-0.02,0.57
2025-12-10T23:42:00.021943,I,0.3362,-2.3353,-1.1476,-0.2079,-1.8388,-0.81,-0.47,-1.0404,-0.8773,-1.0765,-1.1079,0.2013,-0.08,0.54
2025-12-10T23:42:00.069976,I,0.3341,-2.3945,-1.2006,-0.2201,-1.7904,-0.85,-0.49,-0.9831,-0.9023,-0.8755,-0.9635,0.2272,-0.05,0.59
2025-12-10T23:42:00.116234,I,0.4072,-2.3862,-1.2920,-0.2008,-1.6877,-0.87,-0.44,-0.9474,-0.8491,-0.9380,-1.0908,0.1601,-0.04,0.63
2025-12-10T23:42:00.161150,I,0.2317,-2.4986,-1.2523,-0.1838,-1.6571,-0.86,-0.46,-1.0204,-0.9068,-0.9477,-1.2171,-0.0484,0.02,0.73
2025-12-10T23:42:00.209522,I,0.0773,-2.3273,-1.2923,-0.2588,-1.7799,-0.85,-0.44,-1.1141,-0.9571,-1.0007,-1.1180,-0.1864,0.04,0.66
2025-12-10T23:42:00.259092,I,0.2413,-2.3113,-1.2972,-0.3846,-1.9176,-0.83,-0.44,-1.1510,-0.8364,-1.0020,-1.1952,-0.2326,0.06,0.61
2025-12-10T23:42:00.306826,I,0.1457,-2.3869,-1.3315,-0.4352,-1.9635,-0.83,-0.43,-1.1530,-0.9396,-0.9728,-1.4420,0.0409,0.06,0.68
2025-12-10T23:42:00.355075,I,0.2415,-2.4381,-1.3463,-0.4646,-1.9437,-0.85,-0.45,-1.0945,-0.9700,-1.0665,-1.4037,-0.0630,0.00,0.68
2025-12-10T23:42:00.397145,I,0.3106,-2.4678,-1.2993,-0.4155,-1.9260,-0.86,-0.50,-0.9980,-0.9364,-1.1185,-1.5491,0.0702,0.06,0.67
2025-12-10T23:42:00.446805,I,0.2065,-2.4487,-1.3928,-0.3423,-1.8054,-0.86,-0.52,-0.7634,-0.9814,-1.1636,-1.5565,0.1720,0.04,0.62
2025-12-10T23:42:00.494687,I,0.1749,-2.4016,-1.3997,-0.3679,-1.7740,-0.88,-0.50,-0.8564,-1.0356,-1.2327,-1.5025,0.2314,0.03,0.60
2025-12-10T23:42:00.543088,I,0.0422,-2.4799,-1.4207,-0.4203,-1.8062,-0.88,-0.50,-0.9676,-1.1425,-1.3228,-1.3201,0.0890,0.00,0.61
2025-12-10T23:42:00.592742,I,0.1354,-2.5034,-1.3940,-0.4662,-1.5645,-0.86,-0.44,-1.0498,-1.0414,-1.2369,-1.4586,-0.0958,-0.02,0.62
2025-12-10T23:42:00.640279,I,0.1873,-2.4338,-1.3704,-0.3868,-1.5167,-0.88,-0.45,-0.8823,-1.1019,-1.0265,-1.4450,-0.1831,0.05,0.69
2025-12-10T23:42:00.688682,I,0.1730,-2.3874,-1.3794,-0.3918,-1.6693,-0.87,-0.47,-0.9593,-1.0798,-0.9910,-1.4775,-0.1550,0.04,0.62
2025-12-10T23:42:00.736536,I,0.1004,-2.4062,-1.2973,-0.3512,-1.3237,-0.88,-0.47,-0.9219,-1.0601,-1.0343,-1.5054,-0.0255,0.03,0.59
2025-12-10T23:42:00.783646,I,0.1115,-2.3175,-1.0451,-0.3454,-1.4094,-0.88,-0.45,-0.6794,-1.0873,-0.8028,-1.4845,-0.0017,0.07,0.66
2025-12-10T23:42:00.827806,I,0.1663,-2.2843,-1.0930,-0.2504,-1.4246,-0.86,-0.38,-0.9149,-1.2004,-0.8685,-1.1815,0.1389,0.06,0.69
2025-12-10T23:42:00.876196,I,0.1245,-2.2848,-1.1949,-0.1369,-1.4078,-0.87,-0.39,-1.0765,-1.2245,-0.8660,-1.2442,-0.0519,0.06,0.71
2025-12-10T23:42:00.925010,I,0.1476,-2.1950,-1.2694,-0.2918,-1.4229,-0.89,-0.41,-1.0981,-1.2602,-0.7888,-1.3287,0.0948,0.01,0.67
2025-12-10T23:42:00.974650,I,0.1081,-2.3856,-1.1849,-0.1283,-1.1512,-0.90,-0.40,-0.9373,-1.2013,-0.7207,-1.3276,0.1038,0.08,0.71
2025-12-10T23:42:01.022244,I,0.1782,-2.4179,-1.1254,-0.0744,-1.0620,-0.92,-0.36,-0.9753,-1.2987,-0.7954,-1.2812,0.1267,0.10,0.66
2025-12-10T23:42:01.069946,I,0.1948,-2.4910,-1.1479,-0.0120,-0.8187,-0.95,-0.40,-1.0981,-1.3389,-0.8755,-1.3448,0.1467,0.09,0.56
2025-12-10T23:42:01.115975,I,0.2094,-2.4201,-1.0927,-0.0321,-0.6197,-0.93,-0.45,-1.1904,-1.4185,-0.8708,-1.3403,0.0445,0.09,0.48
2025-12-10T23:42:01.161032,I,0.1622,-2.4174,-1.0890,0.0551,-0.5196,-0.92,-0.49,-1.0017,-1.4280,-1.0158,-1.3956,0.0895,0.08,0.43
2025-12-10T23:42:01.209817,I,0.1508,-2.4148,-1.0556,0.1767,-0.4166,-0.91,-0.43,-1.0453,-1.3909,-1.0829,-1.4437,0.0990,0.11,0.57
2025-12-10T23:42:01.259637,I,0.1407,-2.4272,-1.0410,0.1338,-0.4159,-0.90,-0.40,-1.0382,-1.4327,-1.0965,-1.4405,-0.0273,0.02,0.51
2025-12-10T23:42:01.308629,I,0.1617,-2.2430,-0.9233,0.1709,-0.4301,-0.88,-0.37,-1.0167,-1.4539,-1.0482,-1.3923,0.0414,0.03,0.58
2025-12-10T23:42:01.356627,I,0.0903,-2.2156,-0.9695,0.2185,-0.3677,-0.88,-0.34,-0.9526,-1.4122,-1.0353,-1.3195,-0.0928,0.08,0.68
2025-12-10T23:42:01.403770,I,0.0724,-2.2663,-1.0550,0.1105,-0.3128,-0.87,-0.33,-1.0754,-1.3750,-1.0835,-1.2703,-0.1806,0.12,0.70
2025-12-10T23:42:01.451813,I,0.1467,-1.9958,-0.9801,0.1354,-0.0547,-0.89,-0.36,-0.9435,-1.3419,-1.1254,-1.2266,-0.1379,0.09,0.63
2025-12-10T23:42:01.494557,I,0.1370,-2.0276,-1.0491,0.1723,-0.0226,-0.91,-0.38,-1.0967,-1.2377,-1.2216,-1.2924,-0.0107,0.09,0.60
2025-12-10T23:42:01.546480,I,0.0985,-1.9653,-0.8548,0.0249,-0.0693,-0.91,-0.36,-1.0662,-1.2055,-1.2158,-1.2302,-0.1084,0.05,0.53
2025-12-10T23:42:01.591633,I,0.0797,-2.0302,-0.9836,0.1500,-0.0654,-0.92,-0.34,-1.0390,-0.9676,-1.2850,-1.3695,-0.1343,0.07,0.59
2025-12-10T23:42:01.641084,I,0.3178,-2.1169,-0.8720,0.0802,-0.0620,-0.92,-0.33,-1.0746,-1.0127,-1.3005,-1.4015,0.0225,0.10,0.61
2025-12-10T23:42:01.689632,I,0.4972,-2.0281,-0.9086,0.0787,-0.0589,-0.91,-0.33,-1.0756,-0.9621,-1.3584,-1.1449,-0.0343,0.11,0.62
2025-12-10T23:42:01.737716,I,0.5199,-1.9499,-0.8957,0.0175,0.1086,-0.92,-0.33,-1.1359,-1.0072,-1.2143,-1.0988,-0.1889,0.10,0.60
2025-12-10T23:42:01.785270,I,0.5698,-1.8958,-0.9143,0.1584,0.0910,-0.92,-0.33,-1.0687,-1.1510,-1.3268,-1.0580,-0.2496,0.10,0.61
2025-12-10T23:42:01.827511,I,0.5237,-1.9379,-0.8705,0.0425,0.0905,-0.92,-0.32,-1.0841,-1.1870,-1.3950,-1.1116,-0.2729,0.10,0.62
2025-12-10T23:42:01.876197,I,0.4831,-1.7799,-0.9668,0.0156,0.0451,-0.93,-0.33,-1.0075,-1.1734,-1.4544,-1.0834,-0.3232,0.09,0.63
2025-12-10T23:42:01.924606,I,0.3425,-1.5959,-0.8416,0.0069,0.0801,-0.93,-0.33,-0.9550,-1.1909,-1.5807,-1.0732,-0.2924,0.09,0.62
2025-12-10T23:42:01.973610,I,0.2638,-1.6287,-0.9112,0.1641,0.0060,-0.92,-0.34,-0.9235,-1.1609,-1.6163,-1.1536,-0.0409,0.08,0.62
2025-12-10T23:42:02.022058,I,0.3893,-1.6723,-0.5976,0.1374,-0.0442,-0.91,-0.36,-0.9403,-1.2539,-1.5122,-0.9845,-0.2091,0.09,0.64
2025-12-10T23:42:02.070523,I,0.3648,-1.5756,-0.4268,0.1289,-0.1033,-0.92,-0.35,-0.9698,-1.2303,-1.3606,-0.9404,-0.3567,0.09,0.64
2025-12-10T23:42:02.118432,I,0.3881,-1.6402,-0.4864,0.0166,-0.0354,-0.93,-0.37,-0.7859,-1.2391,-1.2420,-1.0509,-0.4112,0.08,0.61
2025-12-10T23:42:02.160678,I,0.3337,-1.8017,-0.4338,0.0527,-0.0506,-0.92,-0.35,-0.8784,-1.1716,-1.2123,-1.2074,-0.1747,0.06,0.58
2025-12-10T23:42:02.211138,I,0.2708,-1.8087,-0.4475,0.0993,0.0410,-0.92,-0.35,-0.8846,-0.9773,-1.2456,-1.2544,-0.0868,0.07,0.61
2025-12-10T23:42:02.258269,I,0.3054,-1.7545,-0.4744,0.0205,-0.0284,-0.91,-0.35,-0.8747,-1.0458,-1.1996,-1.3551,-0.0844,0.07,0.61
2025-12-10T23:42:02.306885,I,0.2758,-1.8267,-0.4231,0.0111,0.0005,-0.91,-0.34,-0.8806,-1.0756,-1.1439,-1.2485,-0.1869,0.06,0.61
2025-12-10T23:42:02.355995,I,0.3097,-1.7100,-0.4529,0.0029,-0.0040,-0.92,-0.34,-0.9005,-1.1163,-1.1245,-1.2144,-0.3367,0.06,0.61
2025-12-10T23:42:02.404813,I,0.2346,-1.6223,-0.4790,0.1155,-0.0080,-0.92,-0.34,-0.9027,-1.0320,-0.8827,-1.2289,-0.1987,0.05,0.59
2025-12-10T23:42:02.452344,I,0.3483,-1.6199,-0.5618,0.1097,-0.1764,-0.92,-0.35,-0.9790,-0.7632,-0.9095,-1.2561,-0.1823,0.08,0.62
2025-12-10T23:42:02.494124,I,0.3134,-1.7075,-0.5446,0.1195,-0.3094,-0.93,-0.36,-0.8513,-0.7963,-0.9478,-1.2047,-0.1678,0.07,0.61
2025-12-10T23:42:02.542831,I,0.2677,-1.7543,-0.5745,0.1581,-0.1865,-0.91,-0.35,-0.9034,-0.7802,-0.9809,-1.2041,-0.1401,0.07,0.61
2025-12-10T23:42:02.592784,I,0.2875,-1.7953,-0.6156,0.1620,0.0565,-0.91,-0.35,-0.8739,-0.9453,-0.9349,-1.1134,0.1235,0.05,0.59
2025-12-10T23:42:02.640250,I,0.3048,-1.6812,-0.7416,0.1505,0.1352,-0.91,-0.36,-0.9525,-1.0897,-1.0587,-1.0633,0.0856,-0.00,0.56
2025-12-10T23:42:02.689765,I,0.2450,-1.7606,-0.8672,0.1403,0.0245,-0.90,-0.36,-1.0062,-1.0216,-1.1370,-1.1835,-0.0523,0.00,0.61
2025-12-10T23:42:02.737356,I,0.2674,-1.8152,-0.8578,0.0564,-0.0128,-0.89,-0.38,-1.1426,-1.0363,-1.1455,-1.1389,-0.1734,-0.03,0.60
2025-12-10T23:42:02.785661,I,0.2271,-1.8030,-0.8643,0.1175,0.0143,-0.92,-0.40,-1.1273,-1.0040,-0.9880,-1.1443,-0.3393,0.02,0.58
2025-12-10T23:42:02.827566,I,0.2516,-1.8071,-0.8099,0.1263,0.1879,-0.93,-0.37,-0.8293,-1.0351,-0.9990,-1.1636,-0.2755,0.04,0.60
2025-12-10T23:42:02.879354,I,0.1532,-1.8104,-0.7471,0.0290,0.1308,-0.93,-0.32,-0.8367,-1.0021,-0.8139,-1.1053,-0.3390,-0.01,0.56
2025-12-10T23:42:02.926381,I,0.3214,-1.9180,-0.8566,0.2582,-0.0094,-0.92,-0.32,-0.5587,-1.1672,-0.8306,-1.1584,-0.2898,0.00,0.61
2025-12-10T23:42:02.973660,I,0.3644,-1.9225,-0.8329,0.4747,-0.0876,-0.91,-0.31,-0.5540,-1.1921,-0.8002,-1.2346,-0.3962,0.02,0.59
2025-12-10T23:42:03.022197,I,0.3272,-1.8813,-0.8719,0.4102,-0.0065,-0.93,-0.30,-0.6693,-1.2434,-0.7881,-1.2411,-0.4295,0.08,0.68
2025-12-10T23:42:03.070566,I,0.1446,-1.9197,-0.8461,0.2936,-0.0102,-0.94,-0.34,-0.4860,-1.2879,-0.8969,-1.2164,-0.4437,-0.07,0.69
2025-12-10T23:42:03.119194,I,0.2687,-1.5486,-0.8084,0.3108,-0.0734,-0.88,-0.33,-0.5793,-1.4162,-0.8574,-1.1794,-0.4859,-0.02,0.57
2025-12-10T23:42:03.167062,I,0.3479,-1.4920,-0.7752,0.1761,-0.0240,-0.88,-0.38,-0.5413,-1.3638,-0.9870,-1.1166,-0.5077,0.04,0.59
2025-12-10T23:42:03.209426,I,0.3275,-1.5169,-0.8957,0.1026,-0.0555,-0.92,-0.35,-0.7321,-1.3473,-0.9208,-1.1060,-0.5417,0.01,0.56
2025-12-10T23:42:03.258255,I,0.3845,-1.5686,-0.8067,0.1129,-0.1131,-0.95,-0.37,-0.8244,-1.4519,-0.9971,-1.1560,-0.3619,0.08,0.65
2025-12-10T23:42:03.306783,I,0.4196,-1.6439,-0.8633,0.0170,-0.2387,-0.94,-0.32,-0.7556,-1.4385,-1.0187,-1.1547,-0.2041,0.06,0.65
2025-12-10T23:42:03.355266,I,0.6302,-1.5300,-0.9579,-0.0673,-0.1693,-0.91,-0.28,-0.8295,-1.0822,-1.2766,-0.9138,-0.1702,0.00,0.71
2025-12-10T23:42:03.404045,I,0.7403,-1.5646,-1.0409,-0.2013,-0.2731,-0.89,-0.29,-0.6997,-0.9786,-1.2781,-0.8517,-0.1254,-0.07,0.67
2025-12-10T23:42:03.452320,I,0.6272,-1.5499,-0.9040,-0.1542,-0.2444,-0.90,-0.30,-0.6453,-1.0220,-1.1892,-0.9016,-0.2656,-0.05,0.69
2025-12-10T23:42:03.500421,I,0.6177,-1.6117,-0.9783,-0.1877,-0.3091,-0.95,-0.39,-0.6422,-0.8354,-1.2305,-0.8852,-0.1941,-0.02,0.68
2025-12-10T23:42:03.543040,I,0.6093,-1.6358,-0.8937,-0.2322,-0.2610,-0.96,-0.37,-0.3552,-0.7162,-1.0867,-0.8256,-0.2209,-0.02,0.53
